t_s,cmd_rad,pos_rad
16.04270,-0.02884,-0.01535
16.06270,-0.04390,-0.02559
16.08271,-0.05616,-0.04095
16.10270,-0.06482,-0.05630
16.12270,-0.06927,-0.06142
16.14270,-0.06920,-0.06142
16.16270,-0.06458,-0.06654
16.18270,-0.05568,-0.06654
16.20269,-0.04305,-0.06142
16.22269,-0.02751,-0.06142
16.24269,-0.01008,-0.03583
16.26269,0.00808,-0.01535
16.28269,0.02573,0.00512
16.30269,0.04167,0.02559
16.32269,0.05479,0.03583
16.34269,0.06417,0.04606
16.36269,0.06912,0.05630
16.38269,0.06927,0.06142
16.40268,0.06457,0.06142
16.42268,0.05532,0.06142
16.44268,0.04212,0.06142
16.46268,0.02589,0.04606
16.48268,0.00778,0.02047
16.50268,-0.01095,0.00512
16.52268,-0.02893,-0.01535
16.54268,-0.04485,-0.03071
16.56267,-0.05755,-0.04095
16.58268,-0.06605,-0.05630
16.60267,-0.06970,-0.06142
16.62267,-0.06819,-0.06142
16.64267,-0.06160,-0.06142
16.66267,-0.05037,-0.06142
16.68267,-0.03533,-0.06142
16.70267,-0.01757,-0.05630
16.72267,0.00158,-0.02559
16.74267,0.02064,-0.00512
16.76267,0.03818,0.01535
16.78267,0.05280,0.03071
16.80266,0.06336,0.04095
16.82266,0.06900,0.05118
16.84266,0.06924,0.05630
16.86266,0.06401,0.06142
16.88266,0.05370,0.06142
16.90266,0.03908,0.05118
16.92265,0.02128,0.04095
16.94266,0.00173,0.01535
16.96265,-0.01801,-0.00512
16.98265,-0.03633,-0.02047
17.00266,-0.05173,-0.03583
17.02265,-0.06292,-0.04095
17.04265,-0.06893,-0.05630
17.06265,-0.06922,-0.06142
17.08265,-0.06374,-0.06142
17.10265,-0.05289,-0.06142
17.12266,-0.03755,-0.05630
17.14266,-0.01899,-0.05630
17.16266,0.00124,-0.03071
17.18266,0.02142,-0.00512
17.20266,0.03980,0.01535
17.22264,0.05478,0.03583
17.24264,0.06503,0.05118
17.26264,0.06962,0.05630
17.28264,0.06809,0.06142
17.30264,0.06054,0.06142
17.32264,0.04758,0.06142
17.34263,0.03035,0.05118
17.36263,0.01034,0.02559
17.38263,-0.01065,0.00512
17.40263,-0.03073,-0.01535
17.42263,-0.04805,-0.03071
17.44263,-0.06101,-0.04095
